semana_inicio,semana_fim,terminal,preco
2025-02-24,2025-02-28,Cubatão,3.114904
2025-02-24,2025-02-28,Mauá,3.134774
2025-02-24,2025-02-28,Paulínia,3.186420
2025-02-24,2025-02-28,São José dos Campos,3.167894
2025-02-24,2025-02-28,Araucária,3.134378
2025-02-24,2025-02-28,Canoas,3.141922
2025-03-03,2025-03-07,Manaus,3.056758
2025-03-03,2025-03-07,Itaqui,3.072880
2025-03-03,2025-03-07,Suape,3.050262
2025-03-03,2025-03-07,Aratu,3.065848
2025-03-03,2025-03-07,Santos,3.076870
2025-03-03,2025-03-07,Paranagua,3.067400
2025-03-03,2025-03-07,Tramandai,3.073332
2025-03-03,2025-03-07,Guamaré,3.227194
2025-03-03,2025-03-07,Duque de Caxias,3.282216
2025-03-03,2025-03-07,Betim,3.307062
2025-03-03,2025-03-07,Cubatão,3.116182
2025-03-03,2025-03-07,Mauá,3.136376
2025-03-03,2025-03-07,Paulínia,3.188842
2025-03-03,2025-03-07,São José dos Campos,3.170024
2025-03-03,2025-03-07,Araucária,3.136098
2025-03-03,2025-03-07,Canoas,3.143192
2025-03-10,2025-03-14,Manaus,2.910904
2025-03-10,2025-03-14,Itaqui,2.927240
2025-03-10,2025-03-14,Suape,2.904794
2025-03-10,2025-03-14,Aratu,2.920004
2025-03-10,2025-03-14,Santos,2.930610
2025-03-10,2025-03-14,Paranagua,2.921110
2025-03-10,2025-03-14,Tramandai,2.926272
2025-03-10,2025-03-14,Guamaré,3.078816
2025-03-10,2025-03-14,Duque de Caxias,3.132576
2025-03-10,2025-03-14,Betim,3.157014
2025-03-10,2025-03-14,Cubatão,2.969276
2025-03-10,2025-03-14,Mauá,2.989134
2025-03-10,2025-03-14,Paulínia,3.040742
2025-03-10,2025-03-14,São José dos Campos,3.022232
2025-03-10,2025-03-14,Araucária,2.988678
2025-03-10,2025-03-14,Canoas,2.994986
2025-03-17,2025-03-21,Manaus,2.936922
2025-03-17,2025-03-21,Itaqui,2.952498
2025-03-17,2025-03-21,Suape,2.929484
2025-03-17,2025-03-21,Aratu,2.945930
2025-03-17,2025-03-21,Santos,2.957904
2025-03-17,2025-03-21,Paranagua,2.948512
2025-03-17,2025-03-21,Tramandai,2.956176
2025-03-17,2025-03-21,Guamaré,3.099666
2025-03-17,2025-03-21,Duque de Caxias,3.155416
2025-03-17,2025-03-21,Betim,3.179318
2025-03-17,2025-03-21,Cubatão,2.995718
2025-03-17,2025-03-21,Mauá,3.015140
2025-03-17,2025-03-21,Paulínia,3.065606
2025-03-17,2025-03-21,São José dos Campos,3.047506
2025-03-17,2025-03-21,Araucária,3.014588
2025-03-17,2025-03-21,Canoas,3.023374
2025-03-24,2025-03-28,Manaus,3.047766
2025-03-24,2025-03-28,Itaqui,3.062620
2025-03-24,2025-03-28,Suape,3.039198
2025-03-24,2025-03-28,Aratu,3.056466
2025-03-24,2025-03-28,Santos,3.069272
2025-03-24,2025-03-28,Paranagua,3.059976
2025-03-24,2025-03-28,Tramandai,3.069108
2025-03-24,2025-03-28,Guamaré,3.211220
2025-03-24,2025-03-28,Duque de Caxias,3.268918
2025-03-24,2025-03-28,Betim,3.293078
2025-03-24,2025-03-28,Cubatão,3.107494
2025-03-24,2025-03-28,Mauá,3.127126
2025-03-24,2025-03-28,Paulínia,3.178140
2025-03-24,2025-03-28,São José dos Campos,3.159842
2025-03-24,2025-03-28,Araucária,3.126768
2025-03-24,2025-03-28,Canoas,3.137030
2025-03-31,2025-04-04,Manaus,3.068670
2025-03-31,2025-04-04,Itaqui,3.083214
2025-03-31,2025-04-04,Suape,3.059580
2025-03-31,2025-04-04,Aratu,3.077322
2025-03-31,2025-04-04,Santos,3.090658
2025-03-31,2025-04-04,Paranagua,3.081400
2025-03-31,2025-04-04,Tramandai,3.091504
2025-03-31,2025-04-04,Guamaré,3.230662
2025-03-31,2025-04-04,Duque de Caxias,3.289214
2025-03-31,2025-04-04,Betim,3.313244
2025-03-31,2025-04-04,Cubatão,3.128670
2025-03-31,2025-04-04,Mauá,3.148196
2025-03-31,2025-04-04,Paulínia,3.198930
2025-03-31,2025-04-04,São José dos Campos,3.180734
2025-03-31,2025-04-04,Araucária,3.147830
2025-03-31,2025-04-04,Canoas,3.159058
2025-04-07,2025-04-11,Manaus,2.758296
2025-04-07,2025-04-11,Itaqui,2.773714
2025-04-07,2025-04-11,Suape,2.750774
2025-04-07,2025-04-11,Aratu,2.766924
2025-04-07,2025-04-11,Santos,2.778440
2025-04-07,2025-04-11,Paranagua,2.769064
2025-04-07,2025-04-11,Tramandai,2.775778
2025-04-07,2025-04-11,Guamaré,2.927948
2025-04-07,2025-04-11,Duque de Caxias,2.984062
2025-04-07,2025-04-11,Betim,3.008944
2025-04-07,2025-04-11,Cubatão,2.817804
2025-04-07,2025-04-11,Mauá,2.838022
2025-04-07,2025-04-11,Paulínia,2.890564
2025-04-07,2025-04-11,São José dos Campos,2.871718
2025-04-07,2025-04-11,Araucária,2.837856
2025-04-07,2025-04-11,Canoas,2.845734
2025-04-14,2025-04-18,Manaus,2.733888
2025-04-14,2025-04-18,Itaqui,2.749200
2025-04-14,2025-04-18,Suape,2.726300
2025-04-14,2025-04-18,Aratu,2.742268
2025-04-14,2025-04-18,Santos,2.753500
2025-04-14,2025-04-18,Paranagua,2.744140
2025-04-14,2025-04-18,Tramandai,2.750263
2025-04-14,2025-04-18,Guamaré,2.901883
2025-04-14,2025-04-18,Duque de Caxias,2.957278
2025-04-14,2025-04-18,Betim,2.981935
2025-04-14,2025-04-18,Cubatão,2.792510
2025-04-14,2025-04-18,Mauá,2.812550
2025-04-14,2025-04-18,Paulínia,2.864620
2025-04-14,2025-04-18,São José dos Campos,2.845945
2025-04-14,2025-04-18,Araucária,2.812315
2025-04-14,2025-04-18,Canoas,2.819590
2025-04-21,2025-04-25,Manaus,2.750162
2025-04-21,2025-04-25,Itaqui,2.765926
2025-04-21,2025-04-25,Suape,2.743182
2025-04-21,2025-04-25,Aratu,2.758942
2025-04-21,2025-04-25,Santos,2.770074
2025-04-21,2025-04-25,Paranagua,2.760650
2025-04-21,2025-04-25,Tramandai,2.766688
2025-04-21,2025-04-25,Guamaré,2.914714
2025-04-21,2025-04-25,Duque de Caxias,2.969152
2025-04-21,2025-04-25,Betim,2.993242
2025-04-21,2025-04-25,Cubatão,2.808186
2025-04-21,2025-04-25,Mauá,2.827764
2025-04-21,2025-04-25,Paulínia,2.878630
2025-04-21,2025-04-25,São José dos Campos,2.860384
2025-04-21,2025-04-25,Araucária,2.827254
2025-04-21,2025-04-25,Canoas,2.834420
2025-04-28,2025-05-02,Manaus,2.693436
2025-04-28,2025-05-02,Itaqui,2.709146
2025-04-28,2025-05-02,Suape,2.686344
2025-04-28,2025-05-02,Aratu,2.702262
2025-04-28,2025-05-02,Santos,2.713582
2025-04-28,2025-05-02,Paranagua,2.704168
2025-04-28,2025-05-02,Tramandai,2.710576
2025-04-28,2025-05-02,Guamaré,2.855958
2025-04-28,2025-05-02,Duque de Caxias,2.910434
2025-04-28,2025-05-02,Betim,2.934254
2025-04-28,2025-05-02,Cubatão,2.751270
2025-04-28,2025-05-02,Mauá,2.770626
2025-04-28,2025-05-02,Paulínia,2.820926
2025-04-28,2025-05-02,São José dos Campos,2.802884
2025-04-28,2025-05-02,Araucária,2.770024
2025-04-28,2025-05-02,Canoas,2.777548
2025-05-05,2025-05-09,Manaus,2.669576
2025-05-05,2025-05-09,Itaqui,2.685402
2025-05-05,2025-05-09,Suape,2.662688
2025-05-05,2025-05-09,Aratu,2.678392
2025-05-05,2025-05-09,Santos,2.689464
2025-05-05,2025-05-09,Paranagua,2.680032
2025-05-05,2025-05-09,Tramandai,2.685974
2025-05-05,2025-05-09,Guamaré,2.833288
2025-05-05,2025-05-09,Duque de Caxias,2.887460
2025-05-05,2025-05-09,Betim,2.911422
2025-05-05,2025-05-09,Cubatão,2.727370
2025-05-05,2025-05-09,Mauá,2.746838
2025-05-05,2025-05-09,Paulínia,2.797432
2025-05-05,2025-05-09,São José dos Campos,2.779284
2025-05-05,2025-05-09,Araucária,2.746274
2025-05-05,2025-05-09,Canoas,2.753338
2025-05-12,2025-05-16,Manaus,2.850678
2025-05-12,2025-05-16,Itaqui,2.866934
2025-05-12,2025-05-16,Suape,2.844456
2025-05-12,2025-05-16,Aratu,2.859714
2025-05-12,2025-05-16,Santos,2.870358
2025-05-12,2025-05-16,Paranagua,2.860864
2025-05-12,2025-05-16,Tramandai,2.866072
2025-05-12,2025-05-16,Guamaré,3.014096
2025-05-12,2025-05-16,Duque de Caxias,3.067238
2025-05-12,2025-05-16,Betim,3.091060
2025-05-12,2025-05-16,Cubatão,2.908046
2025-05-12,2025-05-16,Mauá,2.927406
2025-05-12,2025-05-16,Paulínia,2.977716
2025-05-12,2025-05-16,São José dos Campos,2.959670
2025-05-12,2025-05-16,Araucária,2.926730
2025-05-12,2025-05-16,Canoas,2.933058
2025-05-19,2025-05-23,Manaus,2.818522
2025-05-19,2025-05-23,Itaqui,2.834848
2025-05-19,2025-05-23,Suape,2.812398
2025-05-19,2025-05-23,Aratu,2.827600
2025-05-19,2025-05-23,Santos,2.838188
2025-05-19,2025-05-23,Paranagua,2.828692
2025-05-19,2025-05-23,Tramandai,2.833814
2025-05-19,2025-05-23,Guamaré,2.981796
2025-05-19,2025-05-23,Duque de Caxias,3.034792
2025-05-19,2025-05-23,Betim,3.058578
2025-05-19,2025-05-23,Cubatão,2.875828
2025-05-19,2025-05-23,Mauá,2.895158
2025-05-19,2025-05-23,Paulínia,2.945392
2025-05-19,2025-05-23,São José dos Campos,2.927378
2025-05-19,2025-05-23,Araucária,2.894462
2025-05-19,2025-05-23,Canoas,2.900700
2025-05-26,2025-05-30,Manaus,2.685088
2025-05-26,2025-05-30,Itaqui,2.700518
2025-05-26,2025-05-30,Suape,2.677428
2025-05-26,2025-05-30,Aratu,2.694030
2025-05-26,2025-05-30,Santos,2.706160
2025-05-26,2025-05-30,Paranagua,2.696783
2025-05-26,2025-05-30,Tramandai,2.704720
2025-05-26,2025-05-30,Guamaré,2.847618
2025-05-26,2025-05-30,Duque de Caxias,2.903683
2025-05-26,2025-05-30,Betim,2.927588
2025-05-26,2025-05-30,Cubatão,2.743973
2025-05-26,2025-05-30,Mauá,2.763398
2025-05-26,2025-05-30,Paulínia,2.813870
2025-05-26,2025-05-30,São José dos Campos,2.795763
2025-05-26,2025-05-30,Araucária,2.762868
2025-05-26,2025-05-30,Canoas,2.771923
2025-06-02,2025-06-06,Manaus,2.626508
2025-06-02,2025-06-06,Itaqui,2.642248
2025-06-02,2025-06-06,Suape,2.619414
2025-06-02,2025-06-06,Aratu,2.635446
2025-06-02,2025-06-06,Santos,2.646922
2025-06-02,2025-06-06,Paranagua,2.637506
2025-06-02,2025-06-06,Tramandai,2.644238
2025-06-02,2025-06-06,Guamaré,2.788068
2025-06-02,2025-06-06,Duque de Caxias,2.842664
2025-06-02,2025-06-06,Betim,2.866352
2025-06-02,2025-06-06,Cubatão,2.684398
2025-06-02,2025-06-06,Mauá,2.703648
2025-06-02,2025-06-06,Paulínia,2.753660
2025-06-02,2025-06-06,São José dos Campos,2.735720
2025-06-02,2025-06-06,Araucária,2.702990
2025-06-02,2025-06-06,Canoas,2.710834
2025-06-09,2025-06-13,Manaus,2.676480
2025-06-09,2025-06-13,Itaqui,2.692130
2025-06-09,2025-06-13,Suape,2.669264
2025-06-09,2025-06-13,Aratu,2.685324
2025-06-09,2025-06-13,Santos,2.696808
2025-06-09,2025-06-13,Paranagua,2.687400
2025-06-09,2025-06-13,Tramandai,2.694112
2025-06-09,2025-06-13,Guamaré,2.835726
2025-06-09,2025-06-13,Duque de Caxias,2.890002
2025-06-09,2025-06-13,Betim,2.913378
2025-06-09,2025-06-13,Cubatão,2.733792
2025-06-09,2025-06-13,Mauá,2.752792
2025-06-09,2025-06-13,Paulínia,2.802156
2025-06-09,2025-06-13,São José dos Campos,2.784450
2025-06-09,2025-06-13,Araucária,2.752034
2025-06-09,2025-06-13,Canoas,2.759842
2025-06-16,2025-06-20,Manaus,2.856963
2025-06-16,2025-06-20,Itaqui,2.871860
2025-06-16,2025-06-20,Suape,2.848593
2025-06-16,2025-06-20,Aratu,2.865425
2025-06-16,2025-06-20,Santos,2.877665
2025-06-16,2025-06-20,Paranagua,2.868363
2025-06-16,2025-06-20,Tramandai,2.876375
2025-06-16,2025-06-20,Guamaré,3.013598
2025-06-16,2025-06-20,Duque de Caxias,3.069168
2025-06-16,2025-06-20,Betim,3.092343
2025-06-16,2025-06-20,Cubatão,2.914328
2025-06-16,2025-06-20,Mauá,2.933158
2025-06-16,2025-06-20,Paulínia,2.982090
2025-06-16,2025-06-20,São José dos Campos,2.964538
2025-06-16,2025-06-20,Araucária,2.932425
2025-06-16,2025-06-20,Canoas,2.941528
2025-06-23,2025-06-27,Manaus,2.747354
2025-06-23,2025-06-27,Itaqui,2.780972
2025-06-23,2025-06-27,Suape,2.758976
2025-06-23,2025-06-27,Aratu,2.770972
2025-06-23,2025-06-27,Santos,2.776122
2025-06-23,2025-06-27,Paranagua,2.767060
2025-06-23,2025-06-27,Tramandai,2.775750
2025-06-23,2025-06-27,Guamaré,2.924146
2025-06-23,2025-06-27,Duque de Caxias,2.967816
2025-06-23,2025-06-27,Betim,2.991014
2025-06-23,2025-06-27,Cubatão,2.812822
2025-06-23,2025-06-27,Mauá,2.831672
2025-06-23,2025-06-27,Paulínia,2.880654
2025-06-23,2025-06-27,São José dos Campos,2.863084
2025-06-23,2025-06-27,Araucária,2.831190
2025-06-23,2025-06-27,Canoas,2.840970
2025-06-30,2025-07-04,Manaus,2.557928
2025-06-30,2025-07-04,Itaqui,2.592355
2025-06-30,2025-07-04,Suape,2.570463
2025-06-30,2025-07-04,Aratu,2.582355
2025-06-30,2025-07-04,Santos,2.587498
2025-06-30,2025-07-04,Paranagua,2.578388
2025-06-30,2025-07-04,Tramandai,2.587493
2025-06-30,2025-07-04,Guamaré,2.733493
2025-06-30,2025-07-04,Duque de Caxias,2.776705
2025-06-30,2025-07-04,Betim,2.799600
2025-06-30,2025-07-04,Cubatão,2.623720
2025-06-30,2025-07-04,Mauá,2.642325
2025-06-30,2025-07-04,Paulínia,2.690673
2025-06-30,2025-07-04,São José dos Campos,2.673330
2025-06-30,2025-07-04,Araucária,2.641688
2025-06-30,2025-07-04,Canoas,2.651865
2025-07-07,2025-07-11,Manaus,2.652626
2025-07-07,2025-07-11,Itaqui,2.681732
2025-07-07,2025-07-11,Suape,2.660336
2025-07-07,2025-07-11,Aratu,2.671732
2025-07-07,2025-07-11,Santos,2.676838
2025-07-07,2025-07-11,Paranagua,2.667494
2025-07-07,2025-07-11,Tramandai,2.671748
2025-07-07,2025-07-11,Guamaré,2.825244
2025-07-07,2025-07-11,Duque de Caxias,2.868232
2025-07-07,2025-07-11,Betim,2.891388
2025-07-07,2025-07-11,Cubatão,2.713478
2025-07-07,2025-07-11,Mauá,2.732300
2025-07-07,2025-07-11,Paulínia,2.781204
2025-07-07,2025-07-11,São José dos Campos,2.763660
2025-07-07,2025-07-11,Araucária,2.731526
2025-07-07,2025-07-11,Canoas,2.736866
2025-07-14,2025-07-18,Manaus,2.646984
2025-07-14,2025-07-18,Itaqui,2.674618
2025-07-14,2025-07-18,Suape,2.653374
2025-07-14,2025-07-18,Aratu,2.664618
2025-07-14,2025-07-18,Santos,2.669708
2025-07-14,2025-07-18,Paranagua,2.660292
2025-07-14,2025-07-18,Tramandai,2.663162
2025-07-14,2025-07-18,Guamaré,2.820404
2025-07-14,2025-07-18,Duque de Caxias,2.863562
2025-07-14,2025-07-18,Betim,2.887020
2025-07-14,2025-07-18,Cubatão,2.706820
2025-07-14,2025-07-18,Mauá,2.725882
2025-07-14,2025-07-18,Paulínia,2.775416
2025-07-14,2025-07-18,São José dos Campos,2.757650
2025-07-14,2025-07-18,Araucária,2.725144
2025-07-14,2025-07-18,Canoas,2.729116
2025-07-21,2025-07-25,Manaus,2.597866
2025-07-21,2025-07-25,Itaqui,2.626914
2025-07-21,2025-07-25,Suape,2.605512
2025-07-21,2025-07-25,Aratu,2.616914
2025-07-21,2025-07-25,Santos,2.622018
2025-07-21,2025-07-25,Paranagua,2.612674
2025-07-21,2025-07-25,Tramandai,2.616896
2025-07-21,2025-07-25,Guamaré,2.771860
2025-07-21,2025-07-25,Duque de Caxias,2.815078
2025-07-21,2025-07-25,Betim,2.838440
2025-07-21,2025-07-25,Cubatão,2.658976
2025-07-21,2025-07-25,Mauá,2.677962
2025-07-21,2025-07-25,Paulínia,2.727292
2025-07-21,2025-07-25,São José dos Campos,2.709598
2025-07-21,2025-07-25,Araucária,2.677262
2025-07-21,2025-07-25,Canoas,2.682578
2025-07-28,2025-08-01,Manaus,2.705950
2025-07-28,2025-08-01,Itaqui,2.736718
2025-07-28,2025-08-01,Suape,2.715202
2025-07-28,2025-08-01,Aratu,2.726718
2025-07-28,2025-08-01,Santos,2.731832
2025-07-28,2025-08-01,Paranagua,2.722544
2025-07-28,2025-08-01,Tramandai,2.728270
2025-07-28,2025-08-01,Guamaré,2.882680
2025-07-28,2025-08-01,Duque de Caxias,2.926206
2025-07-28,2025-08-01,Betim,2.949726
2025-07-28,2025-08-01,Cubatão,2.769044
2025-07-28,2025-08-01,Mauá,2.788156
2025-07-28,2025-08-01,Paulínia,2.837822
2025-07-28,2025-08-01,São José dos Campos,2.820010
2025-07-28,2025-08-01,Araucária,2.787572
2025-07-28,2025-08-01,Canoas,2.794400
2025-08-04,2025-08-08,Manaus,2.584776
2025-08-04,2025-08-08,Itaqui,2.618098
2025-08-04,2025-08-08,Suape,2.596396
2025-08-04,2025-08-08,Aratu,2.608098
2025-08-04,2025-08-08,Santos,2.613228
2025-08-04,2025-08-08,Paranagua,2.604026
2025-08-04,2025-08-08,Tramandai,2.611976
2025-08-04,2025-08-08,Guamaré,2.760492
2025-08-04,2025-08-08,Duque de Caxias,2.803672
2025-08-04,2025-08-08,Betim,2.826722
2025-08-04,2025-08-08,Cubatão,2.649686
2025-08-04,2025-08-08,Mauá,2.668414
2025-08-04,2025-08-08,Paulínia,2.717076
2025-08-04,2025-08-08,São José dos Campos,2.699622
2025-08-04,2025-08-08,Araucária,2.667736
2025-08-04,2025-08-08,Canoas,2.676770
2025-08-11,2025-08-15,Manaus,2.487378
2025-08-11,2025-08-15,Itaqui,2.515594
2025-08-11,2025-08-15,Suape,2.494240
2025-08-11,2025-08-15,Aratu,2.505594
2025-08-11,2025-08-15,Santos,2.510694
2025-08-11,2025-08-15,Paranagua,2.501330
2025-08-11,2025-08-15,Tramandai,2.504842
2025-08-11,2025-08-15,Guamaré,2.656400
2025-08-11,2025-08-15,Duque de Caxias,2.698898
2025-08-11,2025-08-15,Betim,2.721672
2025-08-11,2025-08-15,Cubatão,2.546724
2025-08-11,2025-08-15,Mauá,2.565230
2025-08-11,2025-08-15,Paulínia,2.613322
2025-08-11,2025-08-15,São José dos Campos,2.596074
2025-08-11,2025-08-15,Araucária,2.564292
2025-08-11,2025-08-15,Canoas,2.568870
2025-08-18,2025-08-22,Manaus,2.581456
2025-08-18,2025-08-22,Itaqui,2.614624
2025-08-18,2025-08-22,Suape,2.592934
2025-08-18,2025-08-22,Aratu,2.604624
2025-08-18,2025-08-22,Santos,2.609750
2025-08-18,2025-08-22,Paranagua,2.600542
2025-08-18,2025-08-22,Tramandai,2.608352
2025-08-18,2025-08-22,Guamaré,2.756584
2025-08-18,2025-08-22,Duque de Caxias,2.799680
2025-08-18,2025-08-22,Betim,2.822662
2025-08-18,2025-08-22,Cubatão,2.646110
2025-08-18,2025-08-22,Mauá,2.664788
2025-08-18,2025-08-22,Paulínia,2.713318
2025-08-18,2025-08-22,São José dos Campos,2.695910
2025-08-18,2025-08-22,Araucária,2.664084
2025-08-18,2025-08-22,Canoas,2.672970
2025-08-25,2025-08-29,Manaus,2.610046
2025-08-25,2025-08-29,Itaqui,2.646866
2025-08-25,2025-08-29,Suape,2.624814
2025-08-25,2025-08-29,Aratu,2.636866
2025-08-25,2025-08-29,Santos,2.642020
2025-08-25,2025-08-29,Paranagua,2.632984
2025-08-25,2025-08-29,Tramandai,2.644162
2025-08-25,2025-08-29,Guamaré,2.787332
2025-08-25,2025-08-29,Duque de Caxias,2.830638
2025-08-25,2025-08-29,Betim,2.853460
2025-08-25,2025-08-29,Cubatão,2.678128
2025-08-25,2025-08-29,Mauá,2.696674
2025-08-25,2025-08-29,Paulínia,2.744872
2025-08-25,2025-08-29,São José dos Campos,2.727584
2025-08-25,2025-08-29,Araucária,2.696084
2025-08-25,2025-08-29,Canoas,2.708334
2025-09-01,2025-09-05,Manaus,2.651128
2025-09-01,2025-09-05,Itaqui,2.682110
2025-09-01,2025-09-05,Suape,2.660463
2025-09-01,2025-09-05,Aratu,2.672110
2025-09-01,2025-09-05,Santos,2.677230
2025-09-01,2025-09-05,Paranagua,2.668005
2025-09-01,2025-09-05,Tramandai,2.674110
2025-09-01,2025-09-05,Guamaré,2.823678
2025-09-01,2025-09-05,Duque de Caxias,2.866658
2025-09-01,2025-09-05,Betim,2.889585
2025-09-01,2025-09-05,Cubatão,2.713498
2025-09-01,2025-09-05,Mauá,2.732123
2025-09-01,2025-09-05,Paulínia,2.780528
2025-09-01,2025-09-05,São José dos Campos,2.763165
2025-09-01,2025-09-05,Araucária,2.731380
2025-09-01,2025-09-05,Canoas,2.738555
2025-09-08,2025-09-12,Manaus,2.576036
2025-09-08,2025-09-12,Itaqui,2.606808
2025-09-08,2025-09-12,Suape,2.585312
2025-09-08,2025-09-12,Aratu,2.596808
2025-09-08,2025-09-12,Santos,2.601918
2025-09-08,2025-09-12,Paranagua,2.592622
2025-09-08,2025-09-12,Tramandai,2.598310
2025-09-08,2025-09-12,Guamaré,2.747224
2025-09-08,2025-09-12,Duque de Caxias,2.789836
2025-09-08,2025-09-12,Betim,2.812574
2025-09-08,2025-09-12,Cubatão,2.637894
2025-09-08,2025-09-12,Mauá,2.656376
2025-09-08,2025-09-12,Paulínia,2.704390
2025-09-08,2025-09-12,São José dos Campos,2.687166
2025-09-08,2025-09-12,Araucária,2.655488
2025-09-08,2025-09-12,Canoas,2.662240
2025-09-15,2025-09-19,Manaus,2.513342
2025-09-15,2025-09-19,Itaqui,2.541300
2025-09-15,2025-09-19,Suape,2.519944
2025-09-15,2025-09-19,Aratu,2.531300
2025-09-15,2025-09-19,Santos,2.536400
2025-09-15,2025-09-19,Paranagua,2.527038
2025-09-15,2025-09-19,Tramandai,2.530360
2025-09-15,2025-09-19,Guamaré,2.679064
2025-09-15,2025-09-19,Duque de Caxias,2.721072
2025-09-15,2025-09-19,Betim,2.743418
2025-09-15,2025-09-19,Cubatão,2.571758
2025-09-15,2025-09-19,Mauá,2.589916
2025-09-15,2025-09-19,Paulínia,2.637100
2025-09-15,2025-09-19,São José dos Campos,2.620174
2025-09-15,2025-09-19,Araucária,2.588820
2025-09-15,2025-09-19,Canoas,2.593188
2025-09-22,2025-09-26,Manaus,2.526468
2025-09-22,2025-09-26,Itaqui,2.557434
2025-09-22,2025-09-26,Suape,2.535932
2025-09-22,2025-09-26,Aratu,2.547434
2025-09-22,2025-09-26,Santos,2.552544
2025-09-22,2025-09-26,Paranagua,2.543248
2025-09-22,2025-09-26,Tramandai,2.549080
2025-09-22,2025-09-26,Guamaré,2.695736
2025-09-22,2025-09-26,Duque de Caxias,2.738012
2025-09-22,2025-09-26,Betim,2.760452
2025-09-22,2025-09-26,Cubatão,2.588050
2025-09-22,2025-09-26,Mauá,2.606288
2025-09-22,2025-09-26,Paulínia,2.653676
2025-09-22,2025-09-26,São José dos Campos,2.636682
2025-09-22,2025-09-26,Araucária,2.605296
2025-09-22,2025-09-26,Canoas,2.612180
2025-09-29,2025-10-03,Manaus,2.483314
2025-09-29,2025-10-03,Itaqui,2.516712
2025-09-29,2025-10-03,Suape,2.494850
2025-09-29,2025-10-03,Aratu,2.506712
2025-09-29,2025-10-03,Santos,2.511852
2025-09-29,2025-10-03,Paranagua,2.502724
2025-09-29,2025-10-03,Tramandai,2.510994
2025-09-29,2025-10-03,Guamaré,2.654648
2025-09-29,2025-10-03,Duque de Caxias,2.697308
2025-09-29,2025-10-03,Betim,2.719752
2025-09-29,2025-10-03,Cubatão,2.547356
2025-09-29,2025-10-03,Mauá,2.565594
2025-09-29,2025-10-03,Paulínia,2.612978
2025-09-29,2025-10-03,São José dos Campos,2.595982
2025-09-29,2025-10-03,Araucária,2.564768
2025-09-29,2025-10-03,Canoas,2.574094
2025-10-06,2025-10-10,Manaus,2.453962
2025-10-06,2025-10-10,Itaqui,2.484940
2025-10-06,2025-10-10,Suape,2.463296
2025-10-06,2025-10-10,Aratu,2.474940
2025-10-06,2025-10-10,Santos,2.480064
2025-10-06,2025-10-10,Paranagua,2.470834
2025-10-06,2025-10-10,Tramandai,2.476924
2025-10-06,2025-10-10,Guamaré,2.624520
2025-10-06,2025-10-10,Duque de Caxias,2.667178
2025-10-06,2025-10-10,Betim,2.689820
2025-10-06,2025-10-10,Cubatão,2.515886
2025-10-06,2025-10-10,Mauá,2.534282
2025-10-06,2025-10-10,Paulínia,2.582096
2025-10-06,2025-10-10,São José dos Campos,2.564944
2025-10-06,2025-10-10,Araucária,2.533432
2025-10-06,2025-10-10,Canoas,2.540588
2025-10-13,2025-10-17,Manaus,2.434260
2025-10-13,2025-10-17,Itaqui,2.468810
2025-10-13,2025-10-17,Suape,2.446816
2025-10-13,2025-10-17,Aratu,2.458810
2025-10-13,2025-10-17,Santos,2.463960
2025-10-13,2025-10-17,Paranagua,2.454894
2025-10-13,2025-10-17,Tramandai,2.464274
2025-10-13,2025-10-17,Guamaré,2.610078
2025-10-13,2025-10-17,Duque de Caxias,2.653440
2025-10-13,2025-10-17,Betim,2.676368
2025-10-13,2025-10-17,Cubatão,2.500234
2025-10-13,2025-10-17,Mauá,2.518866
2025-10-13,2025-10-17,Paulínia,2.567282
2025-10-13,2025-10-17,São José dos Campos,2.549918
2025-10-13,2025-10-17,Araucária,2.518286
2025-10-13,2025-10-17,Canoas,2.528742
2025-10-20,2025-10-24,Manaus,2.427954
2025-10-20,2025-10-24,Itaqui,2.458426
2025-10-20,2025-10-24,Suape,2.436742
2025-10-20,2025-10-24,Aratu,2.448426
2025-10-20,2025-10-24,Santos,2.453550
2025-10-20,2025-10-24,Paranagua,2.444340
2025-10-20,2025-10-24,Tramandai,2.450118
2025-10-20,2025-10-24,Guamaré,2.598270
2025-10-20,2025-10-24,Duque de Caxias,2.641014
2025-10-20,2025-10-24,Betim,2.663702
2025-10-20,2025-10-24,Cubatão,2.489442
2025-10-20,2025-10-24,Mauá,2.507874
2025-10-20,2025-10-24,Paulínia,2.555776
2025-10-20,2025-10-24,São José dos Campos,2.538594
2025-10-20,2025-10-24,Araucária,2.507056
2025-10-20,2025-10-24,Canoas,2.513898
2025-10-27,2025-10-31,Manaus,2.488966
2025-10-27,2025-10-31,Itaqui,2.518102
2025-10-27,2025-10-31,Suape,2.496498
2025-10-27,2025-10-31,Aratu,2.508102
2025-10-27,2025-10-31,Santos,2.513222
2025-10-27,2025-10-31,Paranagua,2.503976
2025-10-27,2025-10-31,Tramandai,2.508610
2025-10-27,2025-10-31,Guamaré,2.657428
2025-10-27,2025-10-31,Duque de Caxias,2.699996
2025-10-27,2025-10-31,Betim,2.722596
2025-10-27,2025-10-31,Cubatão,2.548978
2025-10-27,2025-10-31,Mauá,2.567344
2025-10-27,2025-10-31,Paulínia,2.615070
2025-10-27,2025-10-31,São José dos Campos,2.597952
2025-10-27,2025-10-31,Araucária,2.566460
2025-10-27,2025-10-31,Canoas,2.572154
2025-11-03,2025-11-07,Manaus,2.529388
